Timestamp,Schedule_Mode,FPS,Leaf_Lat_ms,Pest_Lat_ms,CPU_%,RAM_MB,Temp_C,Freq_MHz,Batt_Voltage_mV,Batt_Current_mA,Batt_Percent,Batt_State,Leaf_Detections,Pest_Detections
17:13:14.116,sequential,8.3,482.9,190.8,33.0,941.4,64.5,2400,16325,-587,97,idle,None,None
17:13:14.618,sequential,8.3,482.9,190.8,4.0,941.4,62.2,2400,16360,-499,97,idle,None,None
17:13:15.123,sequential,8.2,482.9,190.8,35.1,941.2,67.2,2400,16364,-381,97,idle,None,None
17:13:15.626,sequential,8.2,428.9,189.0,91.5,941.2,66.1,2400,16319,-537,97,idle,None,None
17:13:16.128,sequential,8.2,428.9,189.0,5.0,937.3,63.4,2400,16350,-591,97,idle,None,None
17:13:16.631,sequential,8.4,428.9,189.0,5.0,937.3,64.5,2400,16363,-434,97,idle,None,None
17:13:17.138,sequential,8.4,428.9,189.0,71.0,937.3,68.3,2400,16356,-423,97,idle,None,None
17:13:17.641,sequential,8.3,438.6,175.4,53.0,936.8,64.5,2400,16321,-576,97,idle,None,None
17:13:18.143,sequential,8.3,438.6,175.4,4.0,936.3,63.4,2400,16362,-528,97,idle,None,None
17:13:18.651,sequential,8.3,438.6,175.4,16.0,940.0,63.9,1700,16367,-365,97,idle,None,None
17:13:19.154,sequential,8.2,461.2,175.4,100.0,940.0,67.8,2400,16330,-466,97,idle,None,None
17:13:19.656,sequential,8.2,461.2,170.5,19.5,940.0,63.9,2400,16341,-567,97,idle,None,None
17:13:20.159,sequential,8.4,461.2,170.5,4.0,939.7,62.8,2400,16364,-463,97,idle,None,None
17:13:20.663,sequential,8.4,461.2,170.5,49.3,939.7,67.8,2400,16365,-369,97,idle,None,None
17:13:21.166,sequential,8.3,451.4,179.8,79.9,935.1,65.5,2400,16317,-544,97,idle,None,None
17:13:21.668,sequential,8.3,451.4,179.8,4.5,935.1,63.9,2400,16351,-586,97,idle,None,None
17:13:22.171,sequential,8.3,451.4,179.8,4.0,935.1,63.4,2400,16362,-420,97,idle,None,None
17:13:22.678,sequential,8.4,451.4,179.8,63.0,935.1,67.8,2400,16357,-405,97,idle,None,None
17:13:23.181,sequential,8.4,443.5,182.9,70.9,934.9,64.5,2400,16315,-577,97,idle,None,None
17:13:23.684,sequential,8.3,443.5,182.9,5.0,941.9,64.5,2400,16353,-579,97,idle,None,None
17:13:24.186,sequential,8.3,443.5,182.9,6.0,941.4,64.5,1700,16365,-404,97,idle,None,None
17:13:24.692,sequential,8.3,452.5,182.9,91.6,941.4,67.8,2400,16339,-448,97,idle,None,None
17:13:25.194,sequential,8.3,452.5,170.3,34.8,941.1,64.5,2400,16314,-581,97,idle,None,None
17:13:25.697,sequential,8.3,452.5,170.3,4.0,941.1,62.8,2400,16359,-511,97,idle,None,None
17:13:26.204,sequential,8.4,452.5,170.3,33.3,937.2,66.1,2400,16362,-382,97,idle,None,None
17:13:26.706,sequential,8.4,448.9,171.8,93.6,937.2,67.2,2400,16320,-529,97,idle,None,None
17:13:27.208,sequential,8.3,448.9,171.8,4.0,936.9,63.9,2400,16350,-593,97,idle,None,None
17:13:27.711,sequential,8.3,448.9,171.8,4.0,936.9,63.4,2400,16361,-446,97,idle,None,None
17:13:28.218,sequential,8.3,448.9,171.8,68.5,936.8,67.8,2400,16361,-414,97,idle,None,None
17:13:28.721,sequential,8.3,459.7,176.1,61.2,945.6,64.5,2400,16318,-586,97,idle,None,None
17:13:29.223,sequential,8.3,459.7,176.1,5.0,947.3,64.5,2400,16357,-562,97,idle,None,None
17:13:29.734,sequential,8.4,459.7,176.1,9.0,947.3,63.4,1700,16362,-390,97,idle,None,None
17:13:30.237,sequential,8.4,443.2,176.1,99.0,947.3,67.8,2400,16330,-470,97,idle,None,None
17:13:30.740,sequential,8.3,443.2,190.5,24.1,947.1,64.5,2400,16323,-585,97,idle,None,None
17:13:31.242,sequential,8.3,443.2,190.5,4.5,941.4,62.8,2400,16357,-496,97,idle,None,None
17:13:31.751,sequential,8.3,443.2,190.5,44.4,941.4,66.7,2400,16361,-382,97,idle,None,None
17:13:32.253,sequential,8.3,433.1,188.5,83.5,941.2,65.5,2400,16316,-539,97,idle,None,None
17:13:32.756,sequential,8.3,433.1,188.5,4.0,941.2,64.5,2400,16349,-591,97,idle,None,None
17:13:33.258,sequential,8.4,433.1,188.5,4.0,940.7,63.4,2400,16359,-433,97,idle,None,None
17:13:33.763,sequential,8.4,433.1,188.5,79.9,940.7,67.8,2400,16352,-428,97,idle,None,None
17:13:34.266,sequential,8.3,447.8,170.6,47.0,935.2,64.5,2400,16316,-591,97,idle,None,None
17:13:34.769,sequential,8.3,447.8,170.6,11.5,935.2,64.5,2400,16351,-555,97,idle,None,None
17:13:35.277,sequential,8.3,447.8,170.6,22.7,935.0,64.5,1700,16361,-390,97,idle,None,None
17:13:35.780,sequential,8.3,459.7,170.6,99.5,935.0,67.8,2400,16325,-480,97,idle,None,None
17:13:36.282,sequential,8.3,459.7,172.1,11.1,934.5,65.0,2400,16336,-581,97,idle,None,None
17:13:36.785,sequential,8.4,459.7,172.1,4.5,934.7,63.9,2400,16358,-480,97,idle,None,None
17:13:37.290,sequential,8.4,459.7,172.1,56.0,932.3,67.8,2400,16361,-386,97,idle,None,None
17:13:37.793,sequential,8.4,446.7,180.4,71.1,931.5,64.5,2400,16312,-554,97,idle,None,None
17:13:38.295,sequential,8.3,446.7,180.4,4.5,931.4,63.4,2400,16350,-587,97,idle,None,None
17:13:38.797,sequential,8.3,446.7,180.4,5.5,947.3,63.4,2400,16359,-418,97,idle,None,None
17:13:39.303,sequential,8.3,427.3,180.4,91.6,948.5,67.2,2400,16338,-452,97,idle,None,None
17:13:39.806,sequential,8.3,427.3,184.7,34.2,948.5,63.9,2400,16312,-593,97,idle,None,None
17:13:40.308,sequential,8.4,427.3,184.7,4.0,948.5,63.9,1900,16355,-523,97,idle,None,None
17:13:40.815,sequential,8.4,427.3,184.7,34.5,948.5,65.0,2400,16361,-380,97,idle,None,None
17:13:41.318,sequential,8.4,434.9,189.6,93.1,941.4,66.1,2400,16320,-513,97,idle,None,None
17:13:41.820,sequential,8.3,434.9,189.6,4.0,941.4,63.4,2400,16349,-588,97,idle,None,None
17:13:42.323,sequential,8.3,434.9,189.6,5.0,941.3,63.9,2400,16359,-453,97,idle,None,None
17:13:42.828,sequential,8.3,434.9,189.6,69.7,941.3,67.2,2400,16361,-405,97,idle,None,None
17:13:43.335,sequential,8.3,435.1,184.0,56.7,940.9,64.5,2400,16314,-580,97,idle,None,None
17:13:43.837,sequential,8.3,435.1,184.0,4.5,941.3,63.9,2400,16355,-568,97,idle,None,None
17:13:44.347,sequential,8.4,435.1,184.0,12.0,942.4,64.5,2400,16359,-393,97,idle,None,None
17:13:44.854,sequential,8.4,452.5,184.0,99.0,942.4,68.3,2400,16326,-474,97,idle,None,None
17:13:45.357,sequential,8.3,452.5,172.0,19.8,942.1,63.9,2400,16318,-594,97,idle,None,None
17:13:45.859,sequential,8.3,452.5,172.0,4.5,942.1,63.4,1600,16356,-502,97,idle,None,None
17:13:46.497,sequential,8.3,452.5,172.0,59.1,938.2,68.3,2400,16348,-431,97,idle,None,None
17:13:47.000,sequential,8.3,580.7,179.6,78.5,936.6,66.1,2400,16312,-596,97,idle,None,None
17:13:47.502,sequential,8.3,580.7,179.6,4.0,936.3,64.5,2400,16350,-563,97,idle,None,None
17:13:48.005,sequential,7.6,580.7,179.6,4.5,934.7,63.4,2400,16358,-400,97,idle,None,None
17:13:48.512,sequential,7.6,580.7,179.6,85.1,934.7,67.8,2400,16325,-470,97,idle,None,None
17:13:49.014,sequential,8.3,430.4,180.7,39.8,943.4,64.5,2400,16323,-589,97,idle,None,None
17:13:49.517,sequential,8.3,430.4,180.7,4.5,943.4,63.4,2400,16357,-502,97,idle,None,None
17:13:50.023,sequential,8.3,430.4,180.7,28.6,943.4,66.1,2400,16357,-381,97,idle,None,None
17:13:50.526,sequential,8.3,431.2,181.0,97.5,941.7,68.8,2400,16315,-535,97,idle,None,None
17:13:51.028,sequential,8.3,431.2,181.0,4.5,937.5,62.8,2400,16348,-590,97,idle,None,None
17:13:51.531,sequential,8.4,431.2,181.0,4.5,937.5,64.5,1600,16359,-434,97,idle,None,None
17:13:52.038,sequential,8.4,431.2,181.0,66.3,937.5,67.2,2400,16355,-411,97,idle,None,None
17:13:52.541,sequential,8.3,434.6,190.6,61.7,937.5,64.5,2400,16316,-567,97,idle,None,None
17:13:53.043,sequential,8.3,434.6,190.6,4.0,935.7,63.4,2400,16357,-529,97,idle,None,None
17:13:53.551,sequential,8.3,434.6,190.6,5.5,935.7,63.4,2400,16360,-366,97,idle,None,None
17:13:54.054,sequential,8.3,464.6,190.6,99.0,948.1,68.3,2400,16322,-479,97,idle,None,None
17:13:54.557,sequential,8.3,464.6,172.1,28.2,947.8,64.5,2400,16332,-582,97,idle,None,None
17:13:55.060,sequential,8.4,464.6,172.1,5.5,947.5,63.4,2400,16359,-467,97,idle,None,None
17:13:55.566,sequential,8.4,464.6,172.1,39.0,947.5,66.7,2400,16361,-365,97,idle,None,None
17:13:56.069,sequential,8.3,442.7,172.5,84.7,942.2,65.5,2400,16311,-540,97,idle,None,None
17:13:56.571,sequential,8.3,442.7,172.5,4.5,942.2,62.8,2400,16347,-587,97,idle,None,None
17:13:57.074,sequential,8.3,442.7,172.5,4.5,941.9,63.4,1700,16356,-422,97,idle,None,None
17:13:57.579,sequential,8.2,442.7,172.5,77.1,941.9,68.3,2400,16349,-430,97,idle,None,None
17:13:58.082,sequential,8.2,463.2,202.6,54.8,941.4,64.5,2400,16311,-587,97,idle,None,None
17:13:58.584,sequential,8.5,463.2,202.6,11.1,941.4,63.9,2400,16353,-539,97,idle,None,None
17:13:59.093,sequential,8.5,463.2,202.6,10.4,942.8,63.9,2400,16357,-392,97,idle,None,None
17:13:59.598,sequential,8.5,469.0,202.6,99.5,945.9,68.8,2400,16320,-506,97,idle,None,None
17:14:00.100,sequential,8.3,469.0,167.5,24.0,950.9,65.5,2400,16334,-597,97,idle,None,None
17:14:00.603,sequential,8.3,469.0,167.5,4.0,950.9,63.4,2400,16355,-482,97,idle,None,None
17:14:01.107,sequential,8.3,469.0,167.5,44.3,950.9,67.8,2400,16357,-385,97,idle,None,None
17:14:01.610,sequential,8.3,443.7,167.0,80.9,950.7,66.1,2400,16312,-556,97,idle,None,None
17:14:02.112,sequential,8.3,443.7,167.0,4.0,944.8,63.9,2400,16347,-586,97,idle,None,None
17:14:02.615,sequential,8.3,443.7,167.0,5.5,944.8,62.8,1700,16356,-416,97,idle,None,None
17:14:03.122,sequential,8.3,443.7,167.0,82.5,944.8,68.3,2400,16344,-437,97,idle,None,None
17:14:03.625,sequential,8.3,460.5,170.5,46.8,944.7,64.5,2400,16309,-581,97,idle,None,None
17:14:04.127,sequential,8.3,460.5,170.5,4.0,943.7,64.5,2400,16354,-527,97,idle,None,None
17:14:04.634,sequential,8.4,460.5,170.5,21.6,943.7,66.7,2400,16357,-383,97,idle,None,None
17:14:05.137,sequential,8.4,432.7,170.5,100.0,943.7,68.3,2400,16315,-518,97,idle,None,None
17:14:05.640,sequential,8.3,432.7,187.9,8.0,939.1,63.4,2400,16345,-590,97,idle,None,None
17:14:06.142,sequential,8.3,432.7,187.9,4.0,938.9,63.9,2400,16356,-453,97,idle,None,None
17:14:06.647,sequential,8.3,432.7,187.9,58.9,938.9,68.3,2400,16355,-406,97,idle,None,None
17:14:07.150,sequential,8.3,426.7,189.7,67.0,937.0,65.5,2400,16312,-579,97,idle,None,None
17:14:07.652,sequential,8.3,426.7,189.7,4.0,937.0,63.9,2400,16351,-566,97,idle,None,None
17:14:08.155,sequential,8.3,426.7,189.7,5.5,934.1,62.8,1700,16358,-393,97,idle,None,None
17:14:08.660,sequential,8.3,437.7,189.7,95.5,934.1,68.3,2400,16328,-466,97,idle,None,None
17:14:09.162,sequential,8.3,437.7,185.3,33.3,943.4,65.0,2400,16321,-583,97,idle,None,None
17:14:09.665,sequential,8.3,437.7,185.3,4.0,948.1,63.9,2400,16353,-501,97,idle,None,None
17:14:10.170,sequential,8.3,437.7,185.3,36.5,948.0,66.7,2400,16358,-385,97,idle,None,None
17:14:10.738,sequential,8.3,431.2,185.3,94.7,948.0,66.7,2400,16312,-539,97,idle,None,None
17:14:11.240,sequential,8.3,431.2,313.0,5.5,947.7,64.5,2400,16341,-616,97,idle,None,None
17:14:11.743,sequential,8.3,431.2,313.0,4.0,947.7,63.9,2400,16355,-459,97,idle,None,None
17:14:12.250,sequential,7.3,431.2,313.0,62.0,945.3,67.8,2400,16357,-389,97,idle,None,None
17:14:12.753,sequential,7.3,437.9,192.0,64.5,940.9,64.5,2400,16309,-558,97,idle,None,None
17:14:13.255,sequential,8.3,437.9,192.0,5.0,940.8,65.0,1900,16346,-582,97,idle,None,None
17:14:13.758,sequential,8.3,437.9,192.0,5.5,940.8,63.4,1700,16354,-413,97,idle,None,None
17:14:14.265,sequential,8.3,452.0,192.0,96.5,940.8,67.8,2400,16339,-437,97,idle,None,None
17:14:14.767,sequential,8.3,452.0,179.9,32.3,942.4,65.0,2400,16311,-585,97,idle,None,None
17:14:15.270,sequential,8.3,452.0,179.9,4.5,940.2,63.4,2400,16353,-530,97,idle,None,None
17:14:15.775,sequential,8.3,452.0,179.9,36.3,940.2,67.2,2400,16355,-381,97,idle,None,None
17:14:16.278,sequential,8.3,451.6,173.8,92.0,939.7,68.3,2400,16314,-514,97,idle,None,None
17:14:16.780,sequential,8.3,451.6,173.8,4.0,939.7,63.4,2400,16342,-593,97,idle,None,None
17:14:17.282,sequential,8.3,451.6,173.8,4.0,935.9,62.8,2400,16355,-460,97,idle,None,None
17:14:17.787,sequential,8.3,451.6,173.8,70.4,935.9,68.3,2400,16355,-399,97,idle,None,None
17:14:18.290,sequential,8.3,453.6,180.9,57.5,934.3,64.5,2400,16307,-572,97,idle,None,None
17:14:18.793,sequential,8.3,453.6,180.9,5.5,934.3,64.5,2400,16346,-578,97,idle,None,None
17:14:19.299,sequential,8.3,453.6,180.9,10.9,934.1,64.5,1700,16353,-405,97,idle,None,None
17:14:19.802,sequential,8.3,453.9,180.9,99.0,944.1,68.3,2400,16329,-454,97,idle,None,None
17:14:20.305,sequential,8.4,453.9,186.8,25.4,943.5,65.0,2400,16307,-590,97,idle,None,None
17:14:20.807,sequential,8.4,453.9,186.8,5.0,943.5,63.9,2400,16353,-517,97,idle,None,None
17:14:21.314,sequential,8.4,453.9,186.8,43.0,943.2,67.2,2400,16355,-380,97,idle,None,None
17:14:21.817,sequential,8.2,428.9,182.0,82.4,943.2,66.1,2400,16314,-524,97,idle,None,None
17:14:22.319,sequential,8.2,428.9,182.0,5.0,938.3,63.9,2400,16343,-591,97,idle,None,None
17:14:22.822,sequential,8.4,428.9,182.0,11.5,938.3,62.8,2400,16353,-448,97,idle,None,None
17:14:23.327,sequential,8.4,428.9,182.0,81.4,938.3,68.8,2400,16355,-512,97,idle,None,None
17:14:23.830,sequential,8.3,446.1,171.2,45.5,937.1,65.5,2400,16341,-592,97,idle,None,None
17:14:24.332,sequential,8.3,446.1,171.2,5.0,936.6,63.9,1900,16351,-470,97,idle,None,None
17:14:24.837,sequential,8.3,446.1,171.2,24.5,945.5,65.0,1700,16354,-390,97,idle,None,None
17:14:25.340,sequential,8.3,467.3,171.2,98.5,945.0,68.3,2400,16308,-551,97,idle,None,None
17:14:25.843,sequential,8.3,467.3,163.9,11.0,944.9,64.5,2400,16345,-573,97,idle,None,None
17:14:26.345,sequential,8.4,467.3,163.9,6.4,944.7,62.8,2400,16353,-411,97,idle,None,None
17:14:26.854,sequential,8.4,467.3,163.9,57.1,944.7,68.3,2400,16328,-455,97,idle,None,None
17:14:27.356,sequential,8.4,455.2,183.8,72.1,940.3,65.0,2400,16307,-595,97,idle,None,None
17:14:27.858,sequential,8.3,455.2,183.8,5.0,940.3,64.5,2400,16351,-521,97,idle,None,None
17:14:28.361,sequential,8.3,455.2,183.8,4.5,940.1,63.4,2400,16355,-381,97,idle,None,None
17:14:28.870,sequential,8.2,422.2,183.8,91.2,940.1,68.3,2400,16313,-520,97,idle,None,None
17:14:29.373,sequential,8.2,422.2,189.2,36.2,939.5,65.0,2400,16341,-589,97,idle,None,None
17:14:29.875,sequential,8.4,422.2,189.2,14.5,942.5,62.8,1900,16350,-453,97,idle,None,None
17:14:30.382,sequential,8.4,422.2,189.2,35.5,942.1,66.1,2400,16354,-407,97,idle,None,None
17:14:30.885,sequential,8.4,431.6,199.8,92.1,942.1,67.2,2400,16309,-578,97,idle,None,None
17:14:31.387,sequential,8.3,431.6,199.8,5.0,942.1,63.9,2400,16348,-566,97,idle,None,None
17:14:31.890,sequential,8.3,431.6,199.8,4.5,942.1,63.4,2400,16353,-391,97,idle,None,None
17:14:32.395,sequential,8.2,431.6,199.8,68.3,937.9,68.3,2400,16318,-472,97,idle,None,None
17:14:32.898,sequential,8.2,443.0,171.0,55.8,937.9,64.5,2400,16314,-592,97,idle,None,None
17:14:33.400,sequential,8.2,443.0,171.0,4.0,936.9,64.5,2400,16343,-586,97,idle,None,None
17:14:33.906,sequential,8.4,443.0,171.0,11.4,936.9,64.5,2400,16353,-414,97,idle,None,None
17:14:34.409,sequential,8.4,444.7,171.0,99.5,936.9,68.3,2400,16329,-450,97,idle,None,None
17:14:34.912,sequential,8.3,444.7,168.5,26.9,935.2,64.5,2400,16305,-588,97,idle,None,None
17:14:35.414,sequential,8.3,444.7,168.5,4.0,933.6,63.4,1700,16347,-528,97,idle,None,None
17:14:35.919,sequential,8.3,444.7,168.5,48.3,933.6,68.3,2400,16351,-389,97,idle,None,None
17:14:36.422,sequential,8.3,474.9,184.9,84.5,932.7,66.7,2400,16313,-509,97,idle,None,None
17:14:36.924,sequential,8.3,474.9,184.9,5.5,932.6,63.4,2400,16340,-592,97,idle,None,None
17:14:37.427,sequential,8.4,474.9,184.9,4.0,932.6,63.4,2400,16352,-463,97,idle,None,None
17:14:37.930,sequential,8.4,474.9,184.9,77.6,932.6,68.3,2400,16354,-398,97,idle,None,None
17:14:38.433,sequential,8.3,430.5,187.8,48.5,931.5,65.0,2400,16305,-573,97,idle,None,None
17:14:38.935,sequential,8.3,430.5,187.8,4.0,931.5,63.4,2400,16344,-573,97,idle,None,None
17:14:39.443,sequential,8.3,430.5,187.8,19.0,930.6,65.5,2400,16352,-399,97,idle,None,None
17:14:39.947,sequential,8.2,475.9,187.8,99.5,941.8,67.8,2400,16317,-465,97,idle,None,None
17:14:40.450,sequential,8.2,475.9,171.8,17.0,944.5,63.9,2400,16304,-596,97,idle,None,None
17:14:40.952,sequential,8.5,475.9,171.8,4.5,944.4,63.9,1700,16349,-431,97,idle,None,None
17:14:41.458,sequential,8.5,475.9,171.8,51.5,944.0,67.8,2400,16346,-418,97,idle,None,None
17:14:41.961,sequential,8.3,463.0,179.5,80.6,942.6,65.5,2400,16309,-584,97,idle,None,None
17:14:42.463,sequential,8.3,463.0,179.5,4.0,939.1,64.5,2400,16349,-549,97,idle,None,None
17:14:42.966,sequential,8.3,463.0,179.5,4.0,938.8,63.4,2400,16351,-381,97,idle,None,None
17:14:43.472,sequential,8.4,463.0,179.5,83.3,938.8,67.2,2400,16313,-495,97,idle,None,None
17:14:43.975,sequential,8.4,431.7,184.0,41.5,938.8,64.5,2400,16329,-593,97,idle,None,None
17:14:44.478,sequential,8.3,431.7,184.0,5.0,938.1,64.5,2400,16351,-479,97,idle,None,None
17:14:44.982,sequential,8.3,431.7,184.0,26.0,946.0,66.7,2400,16352,-388,97,idle,None,None
17:14:45.487,sequential,8.3,431.2,184.0,99.5,945.9,68.8,2400,16305,-560,97,idle,None,None
17:14:45.990,sequential,8.3,431.2,190.9,5.6,944.0,65.0,2400,16341,-588,97,idle,None,None
17:14:46.492,sequential,8.3,431.2,190.9,4.0,944.0,62.8,1900,16349,-416,97,idle,None,None
17:14:46.998,sequential,8.3,431.2,190.9,45.5,944.0,66.7,2400,16347,-413,97,idle,None,None
17:14:47.501,sequential,8.3,446.3,177.6,89.6,939.7,66.7,2400,16304,-588,97,idle,None,None
17:14:48.003,sequential,8.0,446.3,177.6,4.0,939.2,63.9,2400,16345,-569,97,idle,None,None
17:14:48.506,sequential,8.0,446.3,177.6,4.0,939.2,63.4,2400,16351,-395,97,idle,None,None
17:14:49.011,sequential,8.0,446.3,177.6,74.9,939.2,68.8,2400,16316,-475,97,idle,None,None
17:14:49.514,sequential,8.2,428.6,201.6,52.3,938.5,65.0,2400,16312,-595,97,idle,None,None
17:14:50.016,sequential,8.2,428.6,201.6,5.0,943.6,63.9,2400,16348,-504,97,idle,None,None
17:14:50.522,sequential,8.4,428.6,201.6,13.1,943.6,65.0,2400,16350,-382,97,idle,None,None
17:14:51.025,sequential,8.4,424.4,201.6,100.0,943.6,67.8,2400,16309,-536,97,idle,None,None
17:14:51.527,sequential,8.3,424.4,189.2,16.6,942.2,65.0,2400,16340,-591,97,idle,None,None
17:14:52.030,sequential,8.3,424.4,189.2,4.5,937.5,63.9,1700,16351,-436,97,idle,None,None
17:14:52.535,sequential,8.3,424.4,189.2,52.2,937.5,67.8,2400,16347,-413,97,idle,None,None
17:14:53.038,sequential,8.3,461.7,170.9,77.4,937.8,65.0,2400,16307,-582,97,idle,None,None
17:14:53.540,sequential,8.3,461.7,170.9,4.0,937.8,63.9,2400,16346,-551,97,idle,None,None
17:14:54.043,sequential,8.4,461.7,170.9,5.0,937.8,64.5,2400,16350,-383,97,idle,None,None
17:14:54.553,sequential,8.4,461.7,170.9,84.8,936.4,67.2,2400,16315,-487,97,idle,None,None
17:14:55.056,sequential,8.4,447.1,167.1,40.8,949.1,64.5,2400,16325,-592,97,idle,None,None
17:14:55.558,sequential,8.3,447.1,167.1,4.0,949.1,63.9,2400,16348,-486,97,idle,None,None
17:14:56.063,sequential,8.3,447.1,167.1,28.7,949.1,66.7,2400,16349,-385,97,idle,None,None
17:14:56.566,sequential,8.3,425.2,148.7,89.1,948.8,66.1,2400,16304,-559,97,idle,None,None
17:14:57.068,sequential,8.3,425.2,148.7,0.0,946.1,63.4,2400,16343,-573,97,idle,None,None
17:14:57.571,sequential,8.3,425.2,148.7,0.0,943.0,62.8,1500,16351,-393,97,idle,None,None
17:14:58.075,sequential,8.3,425.2,148.7,72.8,943.0,67.8,2400,16330,-437,97,idle,None,None
17:14:58.578,sequential,8.3,378.0,146.7,32.0,942.5,64.5,2400,16331,-539,97,idle,None,None
17:14:59.080,sequential,8.3,378.0,146.7,0.0,942.0,64.5,2400,16350,-472,97,idle,None,None
17:14:59.586,sequential,8.3,378.0,146.7,29.5,942.0,67.2,2400,16353,-374,97,idle,None,None
17:15:00.089,sequential,8.3,363.0,151.0,73.4,937.8,65.0,2400,16304,-545,97,idle,None,None
17:15:00.591,sequential,8.3,363.0,151.0,0.5,942.7,63.4,2400,16351,-537,97,idle,None,None
17:15:01.094,sequential,8.3,363.0,151.0,0.0,942.5,62.8,2400,16354,-357,97,idle,None,None
17:15:01.599,sequential,8.3,359.7,151.0,89.2,942.5,67.2,2400,16311,-478,97,idle,None,None
17:15:02.102,sequential,8.3,359.7,148.2,11.6,942.4,63.9,2400,16341,-543,97,idle,None,None
17:15:02.604,sequential,8.3,359.7,148.2,0.0,942.4,63.4,2400,16353,-418,97,idle,None,None
17:15:03.111,sequential,8.3,359.7,148.2,49.5,942.4,67.2,2400,16354,-379,97,idle,None,None
17:15:03.614,sequential,8.3,377.4,146.9,55.7,937.9,64.5,2400,16305,-529,97,idle,None,None
17:15:04.116,sequential,8.3,377.4,146.9,0.5,941.9,62.8,2400,16350,-506,97,idle,None,None
17:15:04.623,sequential,8.3,377.4,146.9,7.5,941.9,65.0,2400,16354,-356,97,idle,None,None
17:15:05.126,sequential,8.3,364.4,148.5,94.6,941.9,66.7,2400,16306,-505,97,idle,None,None
17:15:05.628,sequential,8.3,364.4,148.5,0.0,941.9,63.4,2400,16342,-544,97,idle,None,None
17:15:06.130,sequential,8.3,364.4,148.5,0.0,936.1,63.4,2400,16352,-393,97,idle,None,None
17:15:06.636,sequential,8.3,364.4,148.5,67.3,936.1,67.8,2400,16333,-430,97,idle,None,None
17:15:07.139,sequential,8.3,360.6,147.4,34.0,936.1,64.5,2400,16325,-544,97,idle,None,None
17:15:07.641,sequential,8.3,360.6,147.4,0.0,936.1,63.9,2400,16353,-468,97,idle,None,None
17:15:08.147,sequential,8.3,360.6,147.4,28.4,936.1,66.1,2400,16354,-354,97,idle,None,None
17:15:08.650,sequential,8.3,372.9,146.9,75.9,936.1,65.0,2400,16304,-537,97,idle,None,None
17:15:09.152,sequential,8.3,372.9,146.9,0.0,931.9,63.4,2400,16347,-550,97,idle,None,None
17:15:09.655,sequential,8.3,372.9,146.9,0.0,931.9,63.4,2400,16351,-376,97,idle,None,None
17:15:10.163,sequential,8.3,362.1,146.9,85.8,940.9,66.7,2400,16311,-481,97,idle,None,None
17:15:10.665,sequential,8.3,362.1,184.5,22.0,945.1,64.5,2400,16338,-568,97,idle,None,None
17:15:11.168,sequential,8.3,362.1,184.5,0.0,944.9,63.4,2400,16348,-458,97,idle,None,None
17:15:11.674,sequential,8.3,362.1,184.5,39.5,944.9,67.8,2400,16350,-389,97,idle,None,None
17:15:12.177,sequential,8.3,361.0,150.2,62.4,944.7,64.5,2400,16303,-560,97,idle,None,None
17:15:12.679,sequential,8.3,361.0,150.2,0.0,944.7,63.4,2400,16347,-543,97,idle,None,None
17:15:13.182,sequential,8.3,361.0,150.2,0.0,938.5,62.2,2400,16351,-371,97,idle,None,None
17:15:13.688,sequential,8.3,374.6,150.2,99.0,938.5,67.8,2400,16309,-490,97,idle,None,None
17:15:14.190,sequential,8.3,374.6,147.3,4.5,938.3,63.4,2400,16337,-551,97,idle,None,None
17:15:14.692,sequential,8.3,374.6,147.3,0.0,938.5,64.5,2400,16349,-431,97,idle,None,None
17:15:15.198,sequential,8.3,374.6,147.3,56.6,938.5,67.8,2400,16345,-417,97,idle,None,None
17:15:15.701,sequential,8.3,368.0,159.7,48.5,942.7,63.9,2400,16300,-564,97,idle,None,None
17:15:16.203,sequential,8.3,368.0,159.7,0.0,941.1,63.4,2400,16345,-518,97,idle,None,None
17:15:16.710,sequential,8.3,368.0,159.7,13.6,941.1,65.0,2400,16350,-370,97,idle,None,None
17:15:17.213,sequential,8.3,363.8,148.0,87.3,940.8,65.0,2400,16303,-527,97,idle,None,None
17:15:17.715,sequential,8.3,363.8,148.0,0.0,940.8,63.4,2400,16340,-562,97,idle,None,None
17:15:18.218,sequential,8.3,363.8,148.0,0.0,936.0,62.8,2400,16349,-406,97,idle,None,None
17:15:18.723,sequential,8.3,367.3,148.0,74.1,936.0,67.2,2400,16335,-438,97,idle,None,None
17:15:19.225,sequential,8.3,367.3,151.4,29.7,934.8,63.9,2400,16320,-551,97,idle,None,None
17:15:19.727,sequential,8.3,367.3,151.4,0.0,934.8,62.8,2400,16348,-485,97,idle,None,None
17:15:20.234,sequential,8.3,367.3,151.4,32.2,934.7,67.2,2400,16350,-373,97,idle,None,None
17:15:20.737,sequential,8.3,375.0,147.3,71.8,940.8,65.0,2400,16299,-557,97,idle,None,None
17:15:21.239,sequential,8.3,375.0,147.3,0.0,939.0,63.4,2400,16345,-563,97,idle,None,None
17:15:21.742,sequential,8.3,375.0,147.3,0.0,939.0,62.8,2400,16349,-376,97,idle,None,None
17:15:22.248,sequential,8.3,365.0,147.3,90.1,938.1,68.3,2400,16309,-479,97,idle,None,None
17:15:22.750,sequential,8.3,365.0,147.4,11.5,937.9,63.9,2400,16336,-562,97,idle,None,None
17:15:23.252,sequential,8.3,365.0,147.4,0.5,934.6,62.8,2400,16349,-452,97,idle,None,None
